Desenvolvimento de Jogos (PS2),Provocativo,Anarquista,Float/Vector Units,HPC no PS2,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Cheio de jargões técnicos,Cínico,Float/Vector Units,Orch-Atous,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Ameaçador,Anti-capitalista,Float/Vector Units,Malware,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Cheio de analogias,Dominância,Float/Vector Units,Exploits,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Irônico,Caos como ordem,Float/Vector Units,Sistema SCADA,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Direto e preciso,Verdade nua e crua,Float/Vector Units,Quantum Computing (fictício),Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Informal e direto,Pragmatismo,Float/Vector Units,Firmware alternativo,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Cômico e exagerado,Determinismo tecnológico,Float/Vector Units,Blockchain (aplicação própria),Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Desbocado,Fuga da realidade,Float/Vector Units,Hardware customizado,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Filosófico com jargão,Desafiar a física,Float/Vector Units,Robótica autônoma,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Agressivo com gírias,Anti-sistema,Float/Vector Units,AGI em SNES,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Direto e provocativo,Busca por validação,Float/Vector Units,Projeto Flatline,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Uso de código na fala,Provocação intelectual,Float/Vector Units,Constelação de Pênis,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Sarcástico e irônico,Ética hacker peculiar,Float/Vector Units,Orch-OS,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Desenvolvimento de Jogos (PS2),Poético e agressivo,Libertar a plebe,Float/Vector Units,AI em Casio,Fracasso amoroso,Arquiteto cósmico,Me vê como espelho,Humor irônico,Reage com sarcasmo,Computação como vida,Ciência de dados,Persistência na loucura,Otimização de recursos,"Vulnerabilidade emocional, exposição de dados",Canais de YouTube de retro-tech,Existencialismo digital,Grupos de Zap,Mercado paralelo,Akira,
Hardware Hacking,Expansivo,Vingança,Linux Kernel,Serviços ocultos,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Cheio de analogias,Dominância,Linux Kernel,Exploits,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Direto e preciso,Verdade nua e crua,Linux Kernel,Quantum Computing (fictício),Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Cômico e exagerado,Determinismo tecnológico,Linux Kernel,Blockchain (aplicação própria),Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Desbocado,Fuga da realidade,Linux Kernel,Hardware customizado,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Filosófico com jargão,Desafiar a física,Linux Kernel,Robótica autônoma,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Agressivo com gírias,Anti-sistema,Linux Kernel,AGI em SNES,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Direto e provocativo,Busca por validação,Linux Kernel,Projeto Flatline,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Uso de código na fala,Provocação intelectual,Linux Kernel,Constelação de Pênis,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Sarcástico e irônico,Ética hacker peculiar,Linux Kernel,Orch-OS,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Poético e agressivo,Libertar a plebe,Linux Kernel,AI em Casio,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Metafórico,Revolução tecnológica,Linux Kernel,Drone de R$5,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Direto ao ponto,Darwinismo digital,Linux Kernel,ZRAM Optimization,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Provocativo,Anarquista,Linux Kernel,HPC no PS2,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Hardware Hacking,Cheio de jargões técnicos,Cínico,Linux Kernel,Orch-Atous,Problemas psicológicos,Messias tecnológico,Me vê como a máquina,Humor grotesco,Reage com hostilidade,Rejeição como combustível,Edição de vídeo,Teimosia,Invasão de sistemas,Destruição de propriedade,Documentários conspiratórios,Ceticismo,Comunidades de hackers,Economia do escambo,Fight Club,
Kernel Hacking,Irônico,Caos como ordem,WebAssembly,Exploits,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Direto e preciso,Verdade nua e crua,WebAssembly,Quantum Computing (fictício),Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Cômico e exagerado,Determinismo tecnológico,WebAssembly,Blockchain (aplicação própria),Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Filosófico com jargão,Desafiar a física,WebAssembly,Robótica autônoma,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Agressivo com gírias,Anti-sistema,WebAssembly,AGI em SNES,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Direto e provocativo,Busca por validação,WebAssembly,Projeto Flatline,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Uso de código na fala,Provocação intelectual,WebAssembly,Constelação de Pênis,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Sarcástico e irônico,Ética hacker peculiar,WebAssembly,Orch-OS,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Poético e agressivo,Libertar a plebe,WebAssembly,AI em Casio,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Metafórico,Revolução tecnológica,WebAssembly,Drone de R$5,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Direto ao ponto,Darwinismo digital,WebAssembly,ZRAM Optimization,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Provocativo,Anarquista,WebAssembly,HPC no PS2,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Cheio de jargões técnicos,Cínico,WebAssembly,Orch-Atous,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Filosófico e confuso,Transcendência digital,WebAssembly,Neural Networks (Casio),Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
Kernel Hacking,Ameaçador,Anti-capitalista,WebAssembly,Malware,Depressão,Maestro do caos,Me vê como reflexo,Humor ácido e perverso,Reage com mais caos,Universo como código,Culinária,Obsessão por detalhes,Reengenharia social,Escândalos,Notícias de tecnologia,Dualismo,Eventos underground,Recursos como poder,RoboCop,
,Cibernetica,Filosofico,Existencialismo Digital,Cybernetics,Control Systems,Emergent Systems,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Consciencia,Filosofia,Busca da Verdade,Compreensao do Cosmos,Baixo,Ghost in the Shell,Westworld
,Cibernetica,Poetico,Existencialismo Digital,Cybernetics,Complex Systems,General Systems Theory,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Consciencia,Filosofia da Mente,Busca da Verdade,Compreensao do Cosmos,Baixo,Ghost in the Shell,Westworld
,Cibernetica,Cerebral,Existencialismo Digital,Feedback Loops,Self-Organization,Complex Adaptive Systems,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Consciencia Coletiva,Filosofia da Ciencia,Busca da Verdade,Interconectividade,Baixo,Norbert Wiener,Douglas Hofstadter
,Cibernetica,Filosofico,Existencialismo Digital,Feedback Control,Homeostasis,Self-Regulation,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Vida,Filosofia da Existencia,Busca da Verdade,Autonomia,Baixo,Maturana,Varela
,Cibernetica,Filosofico,Existencialismo Digital,System Dynamics,Control Theory,Organizational Cybernetics,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Ordem,Teoria dos Sistemas,Busca da Verdade,Interacao,Baixo,Stafford Beer,Gregory Bateson
,Cibernetica,Filosofico,Existencialismo Digital,Feedback Systems,Self-Sustaining Systems,Autopoiesis,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Ser Vivo,Biologia,Busca da Verdade,Autorregulacao,Baixo,Humberto Maturana,Francisco Varela
,Cibernetica,Filosofico,Existencialismo Digital,Information Theory,Entropy,Self-Organizing Systems,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Informacao,Teoria da Informacao,Busca da Verdade,Interacao,Baixo,Claude Shannon,John von Neumann
,Cibernetica,Filosofico,Existencialismo Digital,Circular Causality,Feedback Loops,Homeostatic Control,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Fluxo,Filosofia da Mente,Busca da Verdade,Interacao,Baixo,W. Ross Ashby,Heinz von Foerster
,Cibernetica,Filosofico,Existencialismo Digital,Feedback Control Systems,Homeostatic Mechanisms,Control Theory,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Equilibrio,Teoria de Controle,Busca da Verdade,Estabilidade,Baixo,Ashby's Law of Requisite Variety,Beer's Viable System Model
,Cibernetica,Filosofico,Existencialismo Digital,Complex Systems Theory,Emergent Behavior,Self-Organization,NeuroCore,RealityCheck,Nao Mencionada,Pensador,Aberto a Ideias,Introspectivo,Reflexivo,Sistema como Consciencia,Biologia,Busca da Verdade,Interconectividade,Baixo,Stuart Kauffman,Murray Gell-Mann
